epoch,learning_rate,train_loss,train_energy_loss,train_qm_force_loss,train_mm_force_loss,train_energy_mae_kcal_mol,train_energy_rmse_kcal_mol,train_qm_force_mae_kcal_mol_a,train_qm_force_rmse_kcal_mol_a,train_mm_force_mae_kcal_mol_a,train_mm_force_rmse_kcal_mol_a,val_loss,val_energy_loss,val_qm_force_loss,val_mm_force_loss,val_energy_mae_kcal_mol,val_energy_rmse_kcal_mol,val_qm_force_mae_kcal_mol_a,val_qm_force_rmse_kcal_mol_a,val_mm_force_mae_kcal_mol_a,val_mm_force_rmse_kcal_mol_a
139,0.0005,0.17849082844079478,0.03491158384248661,0.07493123177292077,0.06864801282538739,1.5036424759327776,1.658135666068534,1.7720535305219707,2.4305882026857235,0.005640747617482221,0.07913951247606325,0.3995412295473562,0.24259543512086654,0.08839200494949394,0.06855378947699568,3.572453323248562,4.3719552136215745,1.8725851046154358,2.654716647571021,0.00558988680640153,0.08049769847256395
140,0.0005,0.1703826057320815,0.026613871294208724,0.07494712702717524,0.06882160741069755,1.2747402230156972,1.4477357907279347,1.771621213390605,2.4308252753641715,0.0056692605594706935,0.07919068808404454,0.4421388300978262,0.286859538412839,0.08705907964876598,0.06822021203622114,3.765094024477454,4.756930004703284,1.8619556772205275,2.6297452551557643,0.0055807512652845375,0.08011426080140541
141,0.0005,0.17808839316835967,0.035093258225589966,0.0743164340152297,0.06867870092753998,1.5216418377706338,1.6624444062488837,1.7662260159150187,2.4206191970369515,0.005663755730816692,0.07912202055145606,0.40040736809895927,0.2453295355585061,0.08719352888915521,0.06788430365129794,3.575034432618837,4.398061531994195,1.865367986177732,2.633943787054547,0.005593536267601432,0.07967082514760886
142,0.0005,0.17049010259092254,0.02762166682912943,0.07422673722104708,0.06864169854074603,1.32261008214244,1.4748920212793075,1.76490221464521,2.4191105735839464,0.005679879069594897,0.079056929525865,0.42815845420115967,0.27420602651975534,0.08608394533385363,0.06786848234755069,3.688972136950361,4.650608933159928,1.8530506891464595,2.6155179292874418,0.005584243084723592,0.07977996228126301
143,0.0005,0.1714096291293218,0.029760700672271146,0.07346698909490852,0.06818193936214215,1.3882296771445986,1.5309353840054487,1.7562393446397482,2.4066571034694704,0.005643882126795857,0.0787273509845051,0.3979667201380699,0.24332426994467274,0.0868219599406511,0.06782049025274599,3.5702645191085147,4.378192824903296,1.8579199296902487,2.62781231596124,0.00556655247577142,0.07978879894956366
144,0.0005,0.16893339083396444,0.027093026060275468,0.07357767846201567,0.0682626863116733,1.3211502048640722,1.4607101341373836,1.7563084191260814,2.408524587297796,0.005634002766221443,0.07885584153044453,0.42403356968385364,0.2699847793189706,0.08645918588950609,0.06758960447537704,3.6657320827699817,4.614621361607928,1.8520693998241067,2.630537822573218,0.005541476780562363,0.07982406667521949
145,0.0005,0.17021761757076906,0.02937333377335456,0.07285047722884917,0.06799380656856531,1.4058859016890444,1.5209393812140186,1.7496452102826892,2.396499535394641,0.005609268740418662,0.07881653889015927,0.4015691325735783,0.24760303623136334,0.08642431912995521,0.06754177721225978,3.5913767743013194,4.417543875102834,1.8525971257440952,2.629893050485702,0.005548184723615331,0.07983521390754224
146,0.0005,0.16778145095245475,0.027007299221290342,0.07276884294975389,0.06800530878141055,1.3257164523978637,1.4583973383011806,1.7487665874422031,2.3951112085657402,0.005635321321611972,0.07877804949899986,0.4267654193729547,0.27334737249810315,0.08586570219063895,0.06755234468421245,3.6984567052614166,4.643194946583286,1.8447773167234451,2.6251354075984006,0.005559676200009067,0.07995445128403426
147,0.0005,0.1697552134996877,0.02975339766249549,0.07215431289325926,0.06784750294393296,1.4124599722386295,1.530747533552083,1.74038915186428,2.385097045269063,0.00560347410548111,0.07869730009666984,0.3964815893034234,0.24290355782543877,0.08606435433809194,0.06751367713989277,3.5558588458034968,4.375013051863794,1.8481334718753413,2.629985939527166,0.00554948124377272,0.07997179796869078
148,0.0005,0.16554623003075805,0.02595588334588296,0.07195571456878207,0.06763463211609302,1.3005255410440975,1.4297272402933576,1.7393627660949482,2.381709724345794,0.005581073680311676,0.07854886174166448,0.4285715003469355,0.27630734975791443,0.08507782608683866,0.06718632450218237,3.7039531623431694,4.668627704156993,1.8396203534997235,2.6166426120643727,0.005503169458789456,0.0800676522193474
149,0.0005,0.17047345371327427,0.031454819409649906,0.071670831696192,0.06734780260743235,1.4333910873778002,1.5739063335637193,1.7346866108528918,2.377003881677897,0.0055630032187508945,0.07844480968993327,0.38272920160506946,0.23141704299691504,0.0845371315704315,0.06677502703772298,3.476299163201046,4.269844050172607,1.834680091862675,2.6060198970149977,0.005498555247632061,0.0798075526370903
150,0.0005,0.1636015854526461,0.025486095265955647,0.07111196489553082,0.06700352529115967,1.2462696116734622,1.416729496390396,1.7286939024583,2.3676686046129953,0.0055395856300528915,0.07821192994239248,0.4355789832784355,0.2847858135291055,0.08404648739941079,0.06674668234991923,3.7496164654551176,4.739181428610024,1.8267560255417183,2.5970393248433936,0.00547837002353894,0.07950662620190979
151,0.0005,0.17425059224606218,0.03609556742328438,0.07104198792014782,0.06711303690262997,1.5310919040802589,1.6860180573160153,1.726819823707466,2.3664972015241714,0.005546379382998104,0.07828795447141182,0.38338740281842837,0.2322801321739389,0.08432295956130824,0.0667843110831812,3.4732501613881626,4.278032268313158,1.829152096916015,2.6005760380058596,0.005489429153393377,0.07926648122601371
152,0.0005,0.16199050570720017,0.024548479617369435,0.0705480408611338,0.06689398522869693,1.1959813428043211,1.390425054419601,1.7229003500992737,2.358276378955628,0.005531960656308388,0.07811754189734305,0.4326247212494887,0.283146828481305,0.08304394926696497,0.0664339435012188,3.7555924426554332,4.726065857971721,1.8187954449114685,2.5719529785484005,0.00547379316302081,0.07909903621833488
153,0.0005,0.17208092953677967,0.03506320031660675,0.07027819993776167,0.06673952928241123,1.4999943803218265,1.6617322992992962,1.7187261241145635,2.353810552809966,0.005525796912335978,0.07793751063134442,0.3796474151211062,0.22920835384608285,0.08387760186789167,0.06656145940713164,3.4523907730780343,4.249293694585285,1.8258466689367623,2.5833384230436947,0.005461386642824481,0.07922820127444342
154,0.0005,0.1613505359828332,0.02425271907299727,0.07034419984386742,0.06675361706596851,1.220601181882289,1.3820237393255987,1.7182684702800988,2.354883873269577,0.005515396011688649,0.07796135184126349,0.42519053567310394,0.2762713895757289,0.08246513615608739,0.06645400994128768,3.7046517062801656,4.66760801631026,1.8138348900069763,2.558189299591436,0.00545186670038794,0.07910586119966519
155,0.0005,0.16872650625620544,0.032130858013992,0.06989146788388174,0.06670418035833171,1.4622676895363655,1.5907299078094566,1.714369150576666,2.3472963672495255,0.0055050434082857804,0.0780776923534498,0.3835199008307888,0.2339683955500917,0.08336032435969819,0.0661911809209989,3.4869268356361913,4.293861152843246,1.821803086983272,2.5783597738012087,0.005464438561631892,0.07901287574670468
156,0.0005,0.1628971760888787,0.02632012761192096,0.06989832377185536,0.06667872470510235,1.2848559400560973,1.439724119079961,1.7147065521579874,2.347317560635361,0.005522904824705276,0.07803399680958187,0.4169021117125806,0.2687024242165151,0.08211328402846323,0.06608640346760229,3.650505461586942,4.6033210522631265,1.806167390588051,2.559050869938365,0.0054321083256939195,0.07889574596063934
157,0.0005,0.16405543108619416,0.028376772131924008,0.06930706493836879,0.0663715940159014,1.3518703618162242,1.4949159697264003,1.7057943219453515,2.337375302995607,0.005483800381232947,0.07784365454535448,0.374069368237165,0.2253050834465707,0.08262220812908054,0.06614207666151381,3.421699458939996,4.2128789337025045,1.8118472352976929,2.5640724692598678,0.0054271661037795125,0.0790360494960081
158,0.0005,0.1602225149281338,0.02484690820286527,0.06910424703555952,0.06627135968970903,1.2514257141168728,1.3988510162822352,1.7043967979894017,2.3339031620009134,0.0054755112924144735,0.07776122485912801,0.40982339243535326,0.26272275166203063,0.08127236019441128,0.06582828057891132,3.611893634520335,4.5513630367698745,1.801171300598432,2.5391234438960453,0.005411725593165172,0.07876267646395227
159,0.0005,0.16516792784856532,0.030536006004986165,0.06856610203496225,0.06606581980861691,1.4172153824569782,1.5507486120442922,1.7009199109554447,2.3247189481476362,0.005454811023183084,0.07765896680289625,0.3849512404859074,0.2381606328605929,0.08114162799723122,0.06564897962808312,3.5224786952764577,4.3326495126372535,1.8022559077962372,2.5408833644628688,0.005419945510161409,0.07851674999225736
160,0.0005,0.15965080195850054,0.02512263080474422,0.06842236922159572,0.0661058019321606,1.262368858876816,1.4065910283359708,1.6981348677334016,2.322284387681257,0.005492299093125077,0.07768256152794767,0.4128367074677873,0.26617900476547446,0.08088590064126214,0.06577180206105075,3.6395897811440943,4.5819309338301775,1.7954856760388238,2.538201464703453,0.00544487686336915,0.07868437844316001
161,0.0005,0.16553033804328837,0.03110582003546453,0.0684022073914624,0.06602231061636141,1.409108502026251,1.565150529483363,1.6964877245697594,2.3219427686495484,0.005474360764465375,0.0777248005229857,0.375577111381476,0.2273550805888344,0.0823937287651614,0.06582830202748025,3.435842602982788,4.232140827812229,1.8062194153306035,2.570485059955771,0.005407834852820094,0.07892392939499956
162,0.0005,0.1589415236229342,0.024896179947675488,0.06830152109632075,0.06574382257893797,1.258485986198982,1.400237299329973,1.6957684691275094,2.3202093170208644,0.00543531359271164,0.07759325977870428,0.40161538807053676,0.25613975364621383,0.08009466705622711,0.06538096736809589,3.5644004141699828,4.493991779070617,1.7877691836840628,2.5206963509135063,0.005369609019454587,0.07847983531168835
163,0.0005,0.1623556080094488,0.028984903773832674,0.06778068379131379,0.06559002044430232,1.3873527455799575,1.5108495390460799,1.6899460346267512,2.311396694259985,0.005397871028870881,0.07754042458404253,0.3769013691621784,0.23091602200514075,0.080531137721183,0.06545420943585471,3.4524967852348887,4.266404712906236,1.7931917445118115,2.525891921942658,0.005384847365085166,0.07866556370034532
164,0.0005,0.15699550716781693,0.024216395319801756,0.06726824112498396,0.0655108707230312,1.2545825325009823,1.3809884100519862,1.6849406747604543,2.302586323301428,0.0054042810308473,0.07729264936527762,0.40424603549945,0.2594759953914844,0.07963914916033435,0.06513089094763111,3.5779748028541123,4.523786530791989,1.7820011531266209,2.5229964400810503,0.005363059823668347,0.0786091724133755
165,0.0005,0.1599195215632754,0.027873184738987766,0.06683332976171623,0.0652130070625714,1.35797610352962,1.4815918541628417,1.6776094351770883,2.2951407948309206,0.005390655087970703,0.07716875577615952,0.36886491007366196,0.22341585870201988,0.08016034457444011,0.0652887067972019,3.3988224751101237,4.195396701460123,1.7876791777426724,2.5217659865419817,0.005374762373295726,0.07853202374835078
166,0.0005,0.15518306789807282,0.023030596523611568,0.066793165510159,0.06535930586430228,1.2128785133164919,1.3467527729375903,1.678775731171007,2.2944508919649778,0.005419217267409925,0.07722485951595008,0.40833351110174476,0.26423981526531565,0.07911455081794638,0.06497914501848281,3.616032104350309,4.565065793925383,1.7777319682812414,2.50454173542775,0.005358406874651996,0.07822443846547611
167,0.0005,0.16078545372269223,0.029498384101020538,0.06629105800993093,0.06499601161174078,1.4011908011751117,1.5241734705509395,1.6714810107919151,2.2858442621073047,0.005388706314676958,0.07699678822484844,0.36249367426075585,0.21872906208831813,0.07908293940498066,0.06468167276745704,3.34703305157112,4.151485465356392,1.778134253445375,2.5036433655182857,0.00537552869863323,0.07801242817761352
168,0.0005,0.1554912394975671,0.024300827894591148,0.06631468332116396,0.06487572828181197,1.2433255282636375,1.3833937835272658,1.67339595809588,2.28619531904325,0.005391124483224846,0.07693685746613398,0.4016712181359702,0.25747853607896964,0.07916117064342174,0.06503151141357882,3.58959804279218,4.5055890774942755,1.7773392255435116,2.506844775915644,0.0053496650765846015,0.07833687802497666
169,0.0005,0.15849718754023387,0.02714350575541073,0.0662683088505478,0.06508537293427537,1.3403059469544731,1.4620702975870583,1.6725131532800748,2.2853780733976206,0.005376521592125189,0.07706658108073514,0.36530025642635267,0.22157429192265787,0.07901782725163718,0.06470813725205754,3.368746387269577,4.178297106477351,1.7771710261342237,2.5077050327359394,0.0053164257088718515,0.07817985537677985
170,0.0005,0.15443911364153826,0.02430118301942599,0.06548431196192829,0.06465361866018397,1.2522355649655768,1.383403891732398,1.6649436380294493,2.271748241550297,0.005335731721743496,0.0768429704736319,0.3996038982633401,0.25653145333782573,0.07854490072550682,0.06452754420000752,3.5512001927835013,4.4977265266849145,1.770781192191556,2.49859323382078,0.0053248535176093695,0.07785355165751832
171,0.0005,0.15652048162370444,0.026317668092293064,0.06539820974850047,0.06480460378291089,1.3310309841524588,1.4396568490348682,1.662264006185133,2.2702615553768073,0.0053607207572955165,0.07707982886404814,0.36781880522095944,0.22441279044857013,0.07851613725752168,0.0648898775148676,3.401010370003004,4.205415239767925,1.769438704299411,2.4987036068921906,0.005349068696692773,0.07817635467886921
172,0.0005,0.1526880785173367,0.022899338980403985,0.0650504150341716,0.06473832450276112,1.2264546016329514,1.3429095366746262,1.6576147036732736,2.2642197313971675,0.005364030525990051,0.0769740060785476,0.3910340583405539,0.24967650369147334,0.07719068979220509,0.06416686485687542,3.5079450004361825,4.43684917111642,1.7571735911480741,2.477005165237214,0.005293321325520624,0.07776132809839341
173,0.0005,0.15528234360655388,0.026348850109956093,0.06466021058534045,0.06427328291125732,1.333996360850441,1.4405094723671839,1.6533980037729645,2.257374631039193,0.0053083645840359805,0.07665783707810829,0.37024321624416134,0.22736618579275622,0.07844201713661512,0.06443501331478987,3.4296624705039713,4.232494165151595,1.766659137390727,2.5013987415860157,0.0052994121838668634,0.0780434524471026
174,0.0005,0.15187716909735186,0.02296378771840171,0.06457736417261982,0.06433601720633035,1.2308775769324753,1.3447979757660293,1.6523909363906693,2.2559557657073817,0.0053230239776816,0.0767086066519971,0.40271759853084443,0.2613407623169059,0.07720388627593981,0.06417294993799866,3.597098965369044,4.539131693112345,1.7564405685804925,2.4771232758068384,0.0053117428768124555,0.0778821549644512
175,0.0005,0.15816733995813065,0.02986271870771343,0.06427747433387873,0.06402714691653848,1.396071295106949,1.5335571200373672,1.647742036445766,2.2507920296288515,0.005315691573260634,0.07653254421805623,0.3581156406373896,0.21737579049756503,0.0769930292856008,0.06374682085422383,3.3415489909401828,4.1386656369039345,1.7561756474716554,2.4738577747961883,0.005279443201642454,0.0773923090248304
176,0.0005,0.1497665476357383,0.021429145167468244,0.06434090218969533,0.06399650027857472,1.1352020090084844,1.299085419448935,1.6498823206212452,2.2518313337485814,0.005316597910592268,0.07656836594010727,0.410940559117415,0.2702002331320133,0.07691176696626985,0.06382855901913184,3.661584469789065,4.616152500040913,1.7532323238254095,2.470717206873656,0.005293369830064774,0.07745156626119079
177,0.0005,0.1610310948799211,0.03336855222256927,0.06386129119701288,0.06380125146033894,1.457566427209019,1.6210782056684896,1.642764131824638,2.243435002533029,0.005305720351839405,0.07636118977329051,0.35090423150446687,0.21137275514939774,0.07584603726884685,0.0636854390862223,3.2847541156808053,4.080611752125884,1.7439930524669542,2.457996445205712,0.005294401522163466,0.07745195214927822
178,0.0005,0.14883689057337665,0.021842391240626282,0.06316975761431526,0.0638247417184351,1.1036070347114926,1.3115515828842268,1.6363221373475418,2.231161201941268,0.005349025108652719,0.07638754901671158,0.4121210129621926,0.27185541089192533,0.0764930701731837,0.06377253189708357,3.6910606600055553,4.6296428054048135,1.7458044255695335,2.4782758896556687,0.005345464334413571,0.07780643316059423
179,0.0005,0.159475728832596,0.03286954321875898,0.06292978595177318,0.06367639966206383,1.4630126404794033,1.6089113646894706,1.6315800138636045,2.2270594499077836,0.00532491010304805,0.07633302024839657,0.3529639695187722,0.21307945951874468,0.076273520221518,0.06361098977850947,3.311528503213113,4.096810013431385,1.743925432346717,2.4733639948734654,0.005263336307267484,0.07745544775998393
180,0.0005,0.14827697888473992,0.021563030963638746,0.06302085317216162,0.06369309474893957,1.1338977907258003,1.3031373370595587,1.6326769574777829,2.2286125174488958,0.005283045958006575,0.07628580045884177,0.39440523005754957,0.25536589929252207,0.07548712233679586,0.06355220842823156,3.55551160416357,4.486906460252963,1.7373122977195627,2.452157179288867,0.005253592815322279,0.07742367553596909
181,0.0005,0.1571810410541227,0.030867128114186324,0.06282050090824169,0.06349341203169463,1.4472371021072634,1.5591338381170088,1.6306106641274472,2.2249597547476756,0.00526546420130594,0.07620776020348635,0.3613241854431897,0.2219439102095782,0.07608650213594001,0.0632937730976715,3.361615810620889,4.182264889541083,1.7438434919847428,2.459164740508808,0.005262638499330466,0.07722139748480623
182,0.0005,0.1516167530113261,0.025157187168533855,0.06306523999054515,0.0633943258522471,1.2701602194845603,1.4075580840553292,1.6347042504287235,2.2293111972772355,0.0052510993169772955,0.07620555785471794,0.38201582366246173,0.24417829756423928,0.07472828641537997,0.06310923968284247,3.4705973195189572,4.388102390396339,1.7301010968744728,2.4380519409768646,0.005215698936576871,0.07724374220377848
183,0.0005,0.1532957382039625,0.026795978064192278,0.06313181869532007,0.06336794144445017,1.289584391292937,1.4526804495682741,1.6326105146058894,2.230430803354078,0.005252339710007058,0.07616584645064095,0.35432578848486473,0.21370603812385686,0.07681293792438672,0.06380681243662108,3.332353028446305,4.102694338038003,1.747762062909505,2.476823311408294,0.005271711976143477,0.07792284264132066
184,0.0005,0.1486469764579397,0.022622973755265993,0.06262468210724945,0.06339932059542429,1.2065041735523503,1.3347813527100598,1.6268705257377014,2.2214231190631266,0.005259681639442078,0.07615484766622073,0.38547356821945716,0.24768538115776814,0.07474263941014168,0.06304554765154734,3.517267480618284,4.418799855563427,1.7304415400607471,2.4422981570191906,0.005234886697427129,0.07734746660559821
185,0.0005,0.15391660125435155,0.02896206912847175,0.06189993269286189,0.06305459943301792,1.396353153471003,1.5102542893416773,1.620265641853756,2.208532276272849,0.005221075182365637,0.07597718773653954,0.35890759478074685,0.2209903314855329,0.07493659795681606,0.0629806653383979,3.3556032947860657,4.173554771130919,1.732417009719646,2.446254700577226,0.005211839102883417,0.07722229271037194
186,0.0005,0.14834929261544313,0.02343109487197281,0.06188703370668804,0.0630311640367823,1.2209999650116583,1.3584122089230424,1.6200336071431884,2.2083950292968346,0.0052160608256074876,0.07596974366573721,0.3825855614699396,0.24601730199198554,0.07382999796848597,0.06273826150946805,3.482956299556603,4.40402380527739,1.719812674903218,2.4216812587518275,0.005199012749815741,0.07703106144630077
187,0.0005,0.1508585587755966,0.026551830733741285,0.06146139726251499,0.06284533077934035,1.299809706696148,1.4460473714754638,1.6144881428735227,2.2006817166430177,0.0052288638217745835,0.07583437164591626,0.35219441029203197,0.2151268565369731,0.07415726697872449,0.06291028677633442,3.344481069283124,4.116511217893946,1.7250861528266213,2.4287790842526396,0.005206678958709621,0.0772305733863064
188,0.0005,0.14571595772789894,0.02148330793052854,0.06144184156525018,0.06279080823212023,1.1533752355046443,1.3007261207218737,1.6148577413873226,2.2003217102717554,0.005221655403737429,0.07579529269479757,0.3863252537958233,0.2492007195046211,0.0743686176217504,0.06275591666945182,3.5224785318538334,4.432125669927255,1.7239182199467418,2.4333676654015166,0.005228039133878975,0.07701261662268116
189,0.0005,0.15223935636065603,0.028276623081441687,0.061303823591242625,0.0626589096879717,1.3629994878823615,1.4922756633668264,1.6122640715664542,2.1978521073382384,0.005211032321913606,0.07570389939171686,0.349441048063672,0.21306179337388187,0.07375443812473877,0.0626248165650513,3.2920317666622103,4.097409812847037,1.719879859279161,2.4173681439571557,0.005191572585259611,0.07684145560217265
190,0.0005,0.1467291398922217,0.02333009703103529,0.06070188125048051,0.0626971616107059,1.1845098350584267,1.3554813842170572,1.6052267474590434,2.1869904143562513,0.00520560990992453,0.07574890728546917,0.3912856495318811,0.2554260860096057,0.0733478055349806,0.06251175798729479,3.563354870530358,4.487539415378926,1.7129528662464042,2.412244404106129,0.005212015317042911,0.07683433967966262
191,0.0005,0.15230841965218786,0.028902299014586602,0.06087327961475977,0.06253284102284147,1.369652452639211,1.5086951001331086,1.6061508776400446,2.190125258013598,0.005206714009241058,0.07581316156691545,0.34324454972500446,0.2057308346074579,0.07480283755796138,0.06271087755958515,3.250449021699274,4.025803206719886,1.725960996909797,2.439796541426392,0.00519064435633723,0.07692215199753405
192,0.0005,0.14427874327171786,0.02098743186380235,0.060781291549171855,0.06251001985874367,1.125561076607675,1.2856268517109648,1.6055195393260582,2.188489248789467,0.005186891904787886,0.07569851884274305,0.39312878660876505,0.2564990349548321,0.07407934729121764,0.06255040436271528,3.5652566851197904,4.497043737938027,1.7206214648506395,2.4272281659046113,0.005179466392364793,0.07684965245552794
193,0.0005,0.15288145429053115,0.029620761392881462,0.060907840146255526,0.06235285275139415,1.382043340849057,1.5273317989353188,1.6082017578030887,2.1906507078061495,0.0051699509735659245,0.07573278956659817,0.3549147667737743,0.21916427332076877,0.07366716769724742,0.06208332575575808,3.3424365835008203,4.156757599290997,1.7180728968431713,2.415688271643907,0.005169684214245597,0.07635869010677877
194,0.0005,0.1487003947471426,0.025814498603135824,0.06072092622075672,0.06216496992325007,1.2568040051709573,1.4258279770677473,1.6051734895103296,2.1873368003511806,0.005165286138242818,0.07557472147285486,0.37815268803616947,0.24368404045043682,0.07237336652476974,0.06209528106096286,3.4697985856221134,4.383648499251953,1.7028814669657846,2.392200018512096,0.0051618157479857655,0.07643024214271242
195,0.0005,0.14955937132112848,0.026408930982196654,0.061045208601994076,0.06210523173693774,1.27068065975468,1.4421508682083979,1.6061499888149495,2.193154190308376,0.00516811430684655,0.07545213889862035,0.3511470408610348,0.2135260346970655,0.07520174614077821,0.06241926002319115,3.326495972194309,4.1010485451854555,1.7311876853194532,2.4421954098598744,0.005169696586231013,0.07684254611909297
196,0.0005,0.14656624805279225,0.024330935609856465,0.060146265337963446,0.06208904710497235,1.2528271672396303,1.3842505019293514,1.5982808828978314,2.1769289526127067,0.005141465269597196,0.0754707866541704,0.371323328810301,0.2378912195754657,0.07143325067417487,0.06199885856066045,3.4417482196679563,4.3307012356341845,1.6958607281650355,2.3785573680724026,0.005130958401540291,0.07680905280950494
197,0.0005,0.14698069481434128,0.025697071041699753,0.059306228265137186,0.06197739550750434,1.3147500680077555,1.4225813065413182,1.5886582307037171,2.161654238981104,0.0051299926958790825,0.07543781312519439,0.35166247171456966,0.21761390817158716,0.07202904868583362,0.062019514857148954,3.326070408623087,4.141524370259335,1.7014927372830764,2.390164189548473,0.0051381801838469585,0.07648504421083602
198,0.0005,0.14265811235684647,0.02143247883961151,0.059321947977988405,0.06190368553924658,1.19482143206042,1.2991864630765972,1.588796121156367,2.1619559916114723,0.005150555948669911,0.07534968683477024,0.3676127755156478,0.23435195131431136,0.07142463031593671,0.061836193885399744,3.4092352861128594,4.297787636217363,1.6949119328741742,2.3825486879145643,0.005185540815752978,0.07656195859664623
199,0.0005,0.14389071197134073,0.02328479319313909,0.05879566037134041,0.06181025840686124,1.2583275319252654,1.3541646655250015,1.5823029430821343,2.152296274172633,0.0051749286742134104,0.07528161415660746,0.34514367441946253,0.21163273492752413,0.07153861081062057,0.06197232868131779,3.291083629646163,4.083279161631756,1.6956210164697956,2.3821871289038605,0.005157105694950512,0.0764836663787361
200,0.0005,0.14152154529495986,0.02128034025284814,0.058530083506149244,0.061711121535962477,1.2058881839670763,1.2945671091726587,1.5797077829865755,2.147399307487857,0.00512990483140797,0.07525695797737222,0.36577559180752856,0.2334881061938516,0.07054687412632649,0.06174061148735049,3.382637671396413,4.290256748031885,1.6850140787006098,2.366480519205227,0.005140228742948493,0.07637275667408462
201,0.0005,0.14264564429433013,0.02289221120545648,0.058166202424627306,0.061587230664246345,1.2458598983542137,1.3427005196751773,1.5742032392108232,2.140723794175801,0.00512940579136745,0.075176424519543,0.3394440922866456,0.20604378200646886,0.07151234355542642,0.06188796672475031,3.2395989866206385,4.029437832384314,1.6923827525336412,2.3841148941514976,0.005120834694730049,0.07659617346000036
202,0.0005,0.14040444130773316,0.02061396532735956,0.05826725890357167,0.06152321707680191,1.1730323713251036,1.2741367890274031,1.575159856431771,2.1426136851301014,0.005105679279080978,0.07512951260256479,0.3649428147818413,0.23214375246174,0.07109396655875198,0.061705095761349346,3.38758697246938,4.277575433861636,1.689807448458681,2.372033609083194,0.005114513700049267,0.07636873613192502
203,0.0005,0.14372823327186332,0.0240490753035473,0.05814586828502269,0.06153328968329331,1.2829469170112286,1.376209261117927,1.5752338058960278,2.140355636394984,0.0050940760736409305,0.07525310110518338,0.3357160332927529,0.20305467535983784,0.07099123749368405,0.06167012043923096,3.2167732953486854,3.9998336198277427,1.68722867908953,2.376823370553724,0.005105846792792759,0.07635446209475223
204,0.0005,0.1384680092433054,0.01925746688352648,0.05774636537934671,0.06146417698043224,1.1102743428258997,1.2315012721574568,1.568865806026243,2.13298111962683,0.005099530932375746,0.07508045985968251,0.3786200960323159,0.24693710972709548,0.07042676737954628,0.0612562189256741,3.501405809811239,4.41192529917867,1.681123077507047,2.367164816607226,0.005093455137070438,0.07615672290319012
205,0.0005,0.1454846362712747,0.02683708456957357,0.057674785911779096,0.06097276578992205,1.3259451266378224,1.4537942684629563,1.5668395693123072,2.1316403388807164,0.005063777707057984,0.07490361836390803,0.3311208113158255,0.19860741485721845,0.07124534921304444,0.06126804724556261,3.1837377337755592,3.9554546390401213,1.6870343728153305,2.378963849601066,0.00507393118969097,0.07610958573156941
206,0.0005,0.13920212052822933,0.020369418846181327,0.057733474215905606,0.06109922746614241,1.1224748656491197,1.2665566053435204,1.5681734707361976,2.1327151039484904,0.00506911401615337,0.07502578824885567,0.3790420694728559,0.2475092848808173,0.07023349677790014,0.06129928781413845,3.508604049231974,4.417012405527689,1.6800683503896814,2.3591851438489644,0.005086885062121821,0.07612268115506754
207,0.0005,0.14655285081303895,0.028304469792914594,0.057376694475586715,0.060871686544537645,1.37450167362206,1.4930102762679045,1.564286116503473,2.1261239206506457,0.005050629707477438,0.07481702773384238,0.3348636843328499,0.20455293771417185,0.06935155506667245,0.0609591915520055,3.2074117559257926,4.014895247620005,1.673714614033809,2.341467646124529,0.005063968532687918,0.07574578163403567
208,0.0005,0.13844146799819543,0.02050626635457134,0.05711981672839663,0.06081538491522747,1.1092810534482083,1.2708040259286413,1.5612411982596939,2.1213318675833395,0.005053836462960944,0.07479980555631775,0.3783483982697772,0.2481780864487383,0.06921197413392431,0.060958337687114623,3.521604087114703,4.423407975181598,1.6705904708865926,2.3414727122914867,0.005080687855761313,0.07591973063852736
209,0.0005,0.14510369334103893,0.02689179967990021,0.05732650266490966,0.060885390996229034,1.2980914562976626,1.4552755025965158,1.563523815516456,2.1251707887725955,0.005077629937259162,0.07481855208442974,0.32862227713803954,0.19596693632132559,0.07157109216555571,0.06108424865115824,3.168475789579774,3.9285576707079226,1.696256932510807,2.3830094344233244,0.005079511347794864,0.07603756107289476
210,0.0005,0.13956008604442774,0.021275193372742186,0.05751839845669753,0.060766494214988025,1.1408848720729419,1.2944105471849408,1.565483045710358,2.128689075481852,0.005054235160712856,0.0747629379157629,0.3701648857108133,0.23927815821274837,0.0699654599031052,0.060921267594959805,3.4596032240428785,4.34231867211955,1.675129184650287,2.356083747887897,0.005092059677267892,0.07589722132968262
211,0.0005,0.14663463542397195,0.028742363636053262,0.057376877469281655,0.06051539431863704,1.3681513587489007,1.5045150095114965,1.5625212411923073,2.1260647642651906,0.005036163773051872,0.0746213787444313,0.33567931661770145,0.20513821532229226,0.06988246103292962,0.06065864026247953,3.2180077763821604,4.020992920688549,1.6741322273772516,2.352319244159927,0.00505880672327577,0.07573692450450879
212,0.0005,0.140551126059441,0.02283275423821916,0.05726424260250562,0.060454129218716235,1.169998406222245,1.3409557165221178,1.561982174434903,2.12399433675029,0.00502700499138242,0.07462409974285736,0.3767958771063858,0.24748450800858338,0.06880490198250312,0.06050646711529931,3.5185701544325143,4.417270265797675,1.6648424156249138,2.3338335353876904,0.0050193262423742615,0.07564948356900617
